¹øÈ£,»ç¾÷Àå¸í,¿µ¾÷»óÅÂ¸í,¼ÒÀçÁöÀüÃ¼ÁÖ¼Ò,ÁÂÇ¥Á¤º¸(x),ÁÂÇ¥Á¤º¸(y),lat,lng
6526,µð½ºÀÌÁî ÇÇÆ®´Ï½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ½Å»çµ¿ 517-4 M SPACE ºôµù,201778.372432402,446336.905555687,37.5195674,127.0225566
6527,ÀÌ¹Ã,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¸¶Æ÷±¸ °ø´öµ¿ 475 °ø´öÇª¸£Áö¿À½ÃÆ¼,195891.312175252,449506.03953225,37.5478124,126.9542979
6532,ºñ¹Ù¶óÁü ³»¹æÁ¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¼­ÃÊ±¸ ¹æ¹èµ¿ 898-1,199426.230233863,442815.667094508,37.4875268,126.9941918
6534,±ÙÀ°ÇüÁ¦,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã µ¿ÀÛ±¸ »ç´çµ¿ 150-3,198088.602971262,442497.524877751,37.4846165,126.9791799
6535,¸®¹ú½ºÇÍ,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ È­°îµ¿ 1075 È­°îºôµù,185780.334655933,448789.494732982,37.541223,126.8398771
6550,ÁÖ-Æ÷½ºÆ®,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã µ¿ÀÛ±¸ »ç´çµ¿ 1044-4 Á¤¼®ºôµù,198034.29852814,441639.261005501,37.4768791,126.9785831
6563,¿îµ¿ÇÏ´Â ³¯ ¿ìÀå»êÁ¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ ³»¹ß»êµ¿ 678-8,185450.080643008,450091.514467073,37.5529406,126.8361022
6566,ÇÁ¸®¿øÇÍ,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ³ë¿ø±¸ °ø¸ªµ¿ 586-7,206700.021072079,457761.449023513,37.6221394,127.0766578
6571,¿¡ÀÌÆå½º ÇÇÆ®´Ï½º(APEX FITNESS),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ÀºÆò±¸ Áø°üµ¿ 62 ÀºÆò ½ºÄ«ÀÌºä ÀÚÀÌ,192753.216982098,459905.785470521,37.6414434,126.9186725
6573,´Þ¸®Áü(DALLI GYM),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¸¶Æ÷±¸ ÇÕÁ¤µ¿ 387-18 ³×¿Àºôµù,192081.84194947,449716.470514058,37.5496003,126.9114599
6581,VIPÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­µ¿±¸ »óÀÏµ¿ 325-3,215073.592252889,449400.300661963,37.546682,127.1712911
6590,ÇÇÁöÅ© ÇÇÆ®´Ï½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¼­ÃÊ±¸ ¹ÝÆ÷µ¿ 58-7 »ï°øºôµù,200802.012147961,444616.351633551,37.5037375,127.0099126
6594,Áü¹Ú½ºÇÇÆ®´Ï½º ±¸·ÎµðÁöÅÐ´ÜÁöÁ¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ±¸·Î±¸ ±¸·Îµ¿ 188-25 Áö¹ë¸®ºñÁîÇÃ¶óÀÚ,190779.824680954,442527.527966789,37.4850947,126.8963023
6595,¸®Ä¿¹öÇï½º&ÇÊ¶óÅ×½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ±¸·Î±¸ ±¸·Îµ¿ 26 ½Åµµ¸²Æ÷½ººô,190349.885855531,444836.673561831,37.5054852,126.8913686
6596,º§·ÎÁü ±¸·ÎÁ¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ±¸·Î±¸ ±¸·Îµ¿ 197-28 ÀÌ¾Ø¾¾º¥Ã³µå¸²Å¸¿ö6Â÷,190447.24866829,442558.310755613,37.4851381,126.8927305
6601,¿¥¿¡½ºÇÇÁöÄÃ,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¾çÃµ±¸ ½ÅÁ¤µ¿ 952-5,187309.190268085,446979.598892559,37.5249301,126.8572009
6603,ÀÏ·ç°íÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ±ÝÃµ±¸ °¡»êµ¿ 150-1,190513.836282719,441537.519551,37.4759269,126.8935199
6606,¾÷Åõ »ï¼º¿ªÁ¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ´ëÄ¡µ¿ 945-15 Á¦ÁÖÀåÇÐÈ¸°ü,205448.68677717,445003.809877312,37.5072102,127.0624074
6608,Halona gym(ÇÒ·Î³ªÁü),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 109-21,204540.942462647,447194.399669451,37.5269231,127.0521361
6610,ÆÀ¿¡ÀÌÄ¡¿À¾¾,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¼ÛÆÄ±¸ ¼ÛÆÄµ¿ 164-8,210296.293050971,444489.404507801,37.5024899,127.1172046
6612,STILL WE GO(½ºÆ¿À§°í),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¼­´ë¹®±¸ ºÏ°¡ÁÂµ¿ 333-2,192276.397331376,453407.78070725,37.5828997,126.9133177
6618,±Û·¥ÇÍ PT&ÇÊ¶óÅ×½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 703-6 KÅ¸¿ö ¿ÀÇÇ½ºÅÚ,203850.555536796,444702.038081101,37.5045078,127.0443204
6626,Å¥Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 246-1 È¸¸²ºôµù,203182.01,445847.47,37.5147922,127.036743
6627,¹Ùºñ½ºÆ©µð¿À,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 47-5 Á¤ÇÑºôµù,204294.844316923,446304.840945314,37.5188752,127.0495195
6633,ÇÍÇÃÇÊ¶óÅ×½º¿£ÈÖÆ®´Ï½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¾çÃµ±¸ ½ÅÁ¤µ¿ 282-2 ¸Þ¸®Æ®À©,188571.263720698,446080.039653992,37.5168111,126.8714669
6635,¿¡½½·¹Æ½ ÇÃ·Î¿ì,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ÀÏ¿øµ¿ 639 ¿µºôµù,207401.961904113,443649.720767752,37.4945455,127.0831558
6644,ÆÄÅ©Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ÀºÆò±¸ °¥Çöµ¿ 405-22 À¯Áøºôµù,192771.367245921,457686.666766178,37.6214166,126.9187961
6646,¾î³ª´õ ÇÊ¶óÅ×½º ¶ó¿îÁö,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¼ÛÆÄ±¸ ¼ÛÆÄµ¿ 163-19 2Ãþ,210453.135077591,444624.65192236,37.5037153,127.1190123
6647,Çã´ÏÁü P.T,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¼ÛÆÄ±¸ Àá½Çµ¿ 208-15 °æ³²ºôµù 3Ãþ,207498.11645136,445353.512239994,37.5103626,127.0856036
6650,½ºÀ­Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã Áß±¸ ½Å´çµ¿ 150-5,201886.012293513,451431.377503349,37.5651755,127.0221319
6651,ÈÖ°ÔÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¾çÃµ±¸ ¸ñµ¿ 722-1 ÇöÁ¤ºôµù,187909.577234823,448552.886115153,37.5391195,126.8639814
6652,·°½ºÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¾çÃµ±¸ ½ÅÁ¤µ¿ 902-14 Å©·Î³ë½º ºôµù,187782.832225245,447100.768225411,37.5260362,126.8625816
6654,½áÅ¶ÀÏ·¹ºì11(½áÅ¶11),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã µ¿ÀÛ±¸ ´ë¹æµ¿ 17-40,193905.423552493,445202.116346737,37.5089928,126.9319353
6657,Áü ¿¡ºê¸®¿ø Áõ¹Ì¿ªÁ¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ ¿°Ã¢µ¿ 240-21 ¿ì¸²ºí·ç³ªÀÎºñÁî´Ï½º¼¾ÅÍ,187952.560027898,450562.020225978,37.556904,126.8642901
6659,Áü¿¡ºê¸®¿ø,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¼­ÃÊ±¸ ¹æ¹èµ¿ 3001-2 ¹æ¹èµð¿À½´Æä¸®¿ò1,198432.354182494,442643.16392201,37.4860394,126.9830638
6663,GymSH ÆÛ½º³ÎÆ®·¹ÀÌ´×,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¼­´ë¹®±¸ ´ëÇöµ¿ 104-5 ½ÅÃÌÇª¸£Áö¿À½ÃÆ¼,194855.910937446,450573.690449065,37.5573651,126.9425611
6676,¾÷Åõ ÀÌ¼ö¿ªÁ¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã µ¿ÀÛ±¸ »ç´çµ¿ 120-1 ±Ý°­»êº¸¼®ºÒ°¡¸¶»ç¿ì³ª,197996.381794257,442918.664628817,37.4884033,126.9781039
6682,º£³×ÇÍÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 47 ³ëºí·¹½ºÅ¸¿ö,204279.05649199,446380.797089844,37.5196064,127.0491924
6683,Á¤ÇÇÆ®´Ï½º(2È£Á¡),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °ü¾Ç±¸ ½Å¸²µ¿ 1655-6 ÁöÇÏ1Ãþ,191298.923231156,442358.786865291,37.4833151,126.902366
6689,¼¼ÀÌÇÁÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¸¶Æ÷±¸ ¼º»êµ¿ 292-7,191870.855352577,450628.332647549,37.5578432,126.9087572
6700,¸®¿Â¹Ùµð,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¾çÃµ±¸ ½ÅÁ¤µ¿ 973-39 ½Å¼º ½ºÄ«ÀÌºä,186935.405503077,446631.826297521,37.52826,126.875842
6702,°íPT,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ »ï¼ºµ¿ 24-21,204393.612264859,445859.15886925,37.5149205,127.0504781
6720,¿¡ÀÓÆ®·¹ÀÌ´×·¦ ºÎÆ¼Å© ½ºÆ©µð¿À,¿µ¾÷/Á¤»ó,"¼­¿ïÆ¯º°½Ã ¼ÛÆÄ±¸ ½ÅÃµµ¿ 11-8 ´õ¼¥½ºÅ¸¸®¹ö B106, B126",209160.342515348,446201.867636819,37.5177097,127.1043753
6722,Á¤½ºÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¸ÀÇµ¿ 219-5 2Ãþ,208096.18382136,448575.80113761,37.5393304,127.0923776
6728,Çàº¹ÇÑÈÖÆ®´Ï½º,¿µ¾÷/Á¤»ó,"¼­¿ïÆ¯º°½Ã ¼ÛÆÄ±¸ ¹®Á¤µ¿ 651-15 ÆÄÆ®³Ê½º2 B103, B104È£",210660.0,442377.0,37.4851331,127.1238462
6730,Á®½ºÆ® Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã µµºÀ±¸ ¹æÇÐµ¿ 669-3,202834.277755281,462194.074212594,37.6620613,127.0329025
6731,½ºÅ¸µð¿Â »ï¼º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ »ï¼ºµ¿ 144-25 ¾ÖÇÃÆ®¸®Å¸¿ö,204842.305,444981.41,37.5069114,127.0555833
6737,½Åµå·ÒPT½ºÆ©µð¿À ½ÅÁ¤¿ª2È£Á¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¾çÃµ±¸ ½ÅÁ¤µ¿ 922-24,187101.221194659,446984.91161625,37.524965,126.8548529
6745,¿¡½º¿À¿¥ ÇÇÆ®´Ï½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ ³»¹ß»êµ¿ 750-5 ¹ß»ê½ÃÆ¼Å¸¿ö,184573.276770349,450049.716475329,37.5525338,126.8261792
6746,ÇÇÆ®´Ï½º131,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã µ¿´ë¹®±¸ ½Å¼³µ¿ 98-34,202246.202799972,452592.633537438,37.5755783,127.0261948
6747,½ºÄÉÄ¡¹ÙµðPT&ÇÊ¶óÅ×½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¼ö¼­µ¿ 714 ·Î¾âÇÁ¶óÀÚ,208992.862909059,442912.82755506,37.4883244,127.1024318
6753,ÁÖ½ÄÈ¸»ç ÇÇÆ®´Ï½º101,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã Á¾·Î±¸ ³»¼öµ¿ 167 ´ë¿ìºôµù,197567.93800572,452276.454633376,37.5726979,126.973265
6754,Çã´ÏÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 789-30,203070.997074168,443546.343868986,37.4940425,127.0355007
6757,made PT studio,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ÀºÆò±¸ ÀÀ¾Ïµ¿ 109-32 ÁÖÇöºôµù,192939.235904408,455248.326067579,37.5995297,126.9208631
6761,86 ÇÇÆ¼(PT),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ÀÏ¿øµ¿ 642-11,207609.219448792,443445.922790889,37.4931941,127.0867889
6764,¿À¿¥Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ´ëÄ¡µ¿ 957-1,205057.508120295,444812.291330092,37.5054554,127.0579621
6765,Áü½¦ÀÌÇÁ,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¸¶Æ÷±¸ ¿ë°­µ¿ 50-16 A&Dºôµù,194905.178945347,448611.613977211,37.5396764,126.9431404
6770,Korean Top Team DOWN GYM,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ÀºÆò±¸ ºÒ±¤µ¿ 486-1 ¼ºÁØºôµù,192982.08828436,457508.698713283,37.6200272,126.9210291
6773,¿ø½ºÅ¾Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã Áß¶û±¸ »óºÀµ¿ 101 ÀÌÁöÆÓ¸®½º,207660.883688474,454911.110252938,37.5967143,127.0875141
6776,ÇØºÎÇÐÀû¿îµ¿ ¸ñµ¿Á¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¾çÃµ±¸ ½ÅÁ¤µ¿ 895-46 È­Ã¢ºôµù,187844.152760981,447315.08869605,37.5278431,126.8643151
6780,¼¼ÀÎ ÆÛ½º³ÎÆ®·¹ÀÌ´×,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ±¸·Î±¸ °íÃ´µ¿ 73-3 ÀÏÀÌ»ïÀüÀÚÅ¸¿î,187826.698183821,443925.52468616,37.4974023,126.8630938
6788,ÇÇÆ®´Ï½º·¦,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¸¶Æ÷±¸ »ó¼öµ¿ 313-3,192995.714633429,449582.261458756,37.5484185,126.9215116
6792,Strength Museum,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¸¶Æ÷±¸ ÇÕÁ¤µ¿ 393-15 ÇÕÁ¤±Û·Î¹ú¼¾ÅÍ,191970.337246838,449699.269424226,37.5495022,126.909903
6794,·Î±×Áü ¼­ÃÊ¿ì¼ºÁ¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¼­ÃÊ±¸ ¼­ÃÊµ¿ 1337-17 º¸¿øºôµù,202521.38313875,443368.091262312,37.492517,127.0292722
6798,±³´ëPT,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¼­ÃÊ±¸ ¼­ÃÊµ¿ 1628-10 URBANTREE(¾î¹ÝÆ®¸®),201570.689719875,443020.375848786,37.4893741,127.0185299
6799,¿¡¸£Á¦ ½ºÆ©µð¿À,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ÀºÆò±¸ ÀÀ¾Ïµ¿ 76-2 »ï¿µºôµù,193747.740378423,455413.408942235,37.6010362,126.9300536
6802,¾î´º¹Ùµð PT&PILATES °­¼­±¸Ã»Á¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ È­°îµ¿ 1117-14,186702.954784169,450002.292659608,37.5521689,126.8503117
6805,¸Ó½½Æ÷ÀÎÆ® Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ ¿°Ã¢µ¿ 270 È«ÀÍºôµù,188207.583322807,450190.253512154,37.5538561,126.8673265
6806,¾×Æ¼ºêÇÍ,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ ³»¹ß»êµ¿ 652 È£¿ëºôµù,185702.433211681,450616.886380629,37.5576723,126.8389556
6814,ºô¸®¹öÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ³ë¿ø±¸ Áß°èµ¿ 515-2 Á¤¾ÈÇÁ¶óÀÚ,205764.01735032,460516.391783348,37.6459711,127.06407
6815,Back Gym(¹éÁü),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ »ï¼ºµ¿ 42-2,204093.070940537,445563.648069365,37.5122439,127.0470722
6818,ÇÇÅ©ÇÍ(PEAKFIT),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 235-10 ±×¸²¹Ù¿ìºôµù,203042.917228891,445086.573536968,37.5079874,127.0352156
6831,µ¥ÀÏ¸® ÇÇÆ®´Ï½º&ÇÊ¶óÅ×½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¼ÛÆÄ±¸ ¸¶Ãµµ¿ 181 Çö´ë±×¸°ºô,213279.781081276,443674.682876425,37.49513,127.1509269
6833,BODY EFFECT,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã Áß¶û±¸ ÁßÈ­µ¿ 284-10 SMºôµù,206936.994670004,455739.139606995,37.6039079,127.0793204
6834,¿Ã¹Ù¸¥ PT,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¿µµîÆ÷±¸ ¾çÆòµ¿2°¡ 29-23 ¸ñµ¿ºñÁîÅ¸¿ö,189785.752470051,446796.882113561,37.523344,126.885202
6842,(ÁÖ)½Å¾È°ü±¤ È£ÅÚ¸®º£¶ó Ã¼·Â´Ü·ÃÀå,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 53-7 ¸®º£¶óÈ£ÅÚ,204714.758457103,446852.078363788,37.52381680000001,127.0542475
6850,È¿ GYM 3È£Á¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ¼ÛÆÄ±¸ »ïÀüµ¿ 99-11,208135.661268525,444667.123855275,37.504144,127.0927924
